,name,seed,tgood,vgood,model
619,svm_seed_57_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,57_skf_1,1,1,svm
620,svm_seed_57_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,57_skf_3,1,1,svm
621,svm_seed_58_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,58_skf_1,1,1,svm
622,svm_seed_59_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,59_skf_1,1,1,svm
623,svm_seed_60_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,60_skf_0,1,1,svm
624,svm_seed_60_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,60_skf_3,1,1,svm
625,svm_seed_62_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,62_skf_4,1,1,svm
626,svm_seed_63_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,63_skf_0,1,1,svm
627,svm_seed_64_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,64_skf_0,1,1,svm
628,svm_seed_64_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,64_skf_1,1,1,svm
629,svm_seed_64_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,64_skf_4,1,1,svm
630,svm_seed_65_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,65_skf_0,1,1,svm
631,svm_seed_65_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,65_skf_1,1,1,svm
632,svm_seed_65_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,65_skf_3,1,1,svm
633,svm_seed_68_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,68_skf_3,1,1,svm
634,svm_seed_68_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,68_skf_4,1,1,svm
635,svm_seed_69_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,69_skf_2,1,1,svm
636,svm_seed_69_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,69_skf_4,1,1,svm
637,svm_seed_70_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,70_skf_0,1,1,svm
638,svm_seed_70_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,70_skf_4,1,1,svm
639,svm_seed_71_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,71_skf_3,1,1,svm
640,svm_seed_71_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,71_skf_4,1,1,svm
641,svm_seed_72_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,72_skf_1,1,1,svm
642,svm_seed_72_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,72_skf_4,1,1,svm
643,svm_seed_75_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,75_skf_1,1,1,svm
644,svm_seed_76_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,76_skf_2,1,1,svm
645,svm_seed_76_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,76_skf_3,1,1,svm
646,svm_seed_77_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,77_skf_0,1,1,svm
647,svm_seed_78_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,78_skf_1,1,1,svm
648,svm_seed_79_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,79_skf_0,1,1,svm
649,svm_seed_79_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,79_skf_4,1,1,svm
650,svm_seed_80_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,80_skf_0,1,1,svm
651,svm_seed_80_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,80_skf_2,1,1,svm
652,svm_seed_81_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,81_skf_0,1,1,svm
653,svm_seed_81_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,81_skf_3,1,1,svm
654,svm_seed_82_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,82_skf_4,1,1,svm
655,svm_seed_83_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,83_skf_4,1,1,svm
656,svm_seed_84_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,84_skf_0,1,1,svm
657,svm_seed_84_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,84_skf_1,1,1,svm
658,svm_seed_84_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,84_skf_4,1,1,svm
659,svm_seed_85_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,85_skf_0,1,1,svm
660,svm_seed_85_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,85_skf_1,1,1,svm
661,svm_seed_85_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,85_skf_2,1,1,svm
662,svm_seed_88_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,88_skf_0,1,1,svm
663,svm_seed_89_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,89_skf_0,1,1,svm
664,svm_seed_89_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,89_skf_1,1,1,svm
665,svm_seed_89_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,89_skf_2,1,1,svm
666,svm_seed_89_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,89_skf_3,1,1,svm
667,svm_seed_92_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,92_skf_0,1,1,svm
668,svm_seed_93_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,93_skf_3,1,1,svm
669,svm_seed_95_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,95_skf_3,1,1,svm
670,svm_seed_96_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,96_skf_4,1,1,svm
671,svm_seed_97_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,97_skf_0,1,1,svm
672,svm_seed_98_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,98_skf_2,1,1,svm
673,svm_seed_98_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,98_skf_3,1,1,svm
674,svm_seed_99_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,99_skf_4,1,1,svm
675,svm_seed_101_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,101_skf_0,1,1,svm
676,svm_seed_101_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,101_skf_3,1,1,svm
677,svm_seed_102_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,102_skf_2,1,1,svm
678,svm_seed_103_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,103_skf_0,1,1,svm
679,svm_seed_103_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,103_skf_1,1,1,svm
680,svm_seed_103_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,103_skf_2,1,1,svm
681,svm_seed_103_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,103_skf_3,1,1,svm
682,svm_seed_104_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,104_skf_1,1,1,svm
683,svm_seed_104_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,104_skf_2,1,1,svm
684,svm_seed_104_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,104_skf_3,1,1,svm
685,svm_seed_104_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,104_skf_4,1,1,svm
686,svm_seed_105_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,105_skf_0,1,1,svm
687,svm_seed_106_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,106_skf_0,1,1,svm
688,svm_seed_109_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,109_skf_2,1,1,svm
689,svm_seed_109_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,109_skf_4,1,1,svm
690,svm_seed_111_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,111_skf_1,1,1,svm
691,svm_seed_113_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,113_skf_0,1,1,svm
692,svm_seed_113_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,113_skf_2,1,1,svm
693,svm_seed_114_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,114_skf_1,1,1,svm
694,svm_seed_114_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,114_skf_3,1,1,svm
695,svm_seed_116_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,116_skf_1,1,1,svm
696,svm_seed_116_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,116_skf_3,1,1,svm
697,svm_seed_120_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,120_skf_3,1,1,svm
698,svm_seed_121_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,121_skf_3,1,1,svm
699,svm_seed_122_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,122_skf_0,1,1,svm
700,svm_seed_122_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,122_skf_4,1,1,svm
701,svm_seed_123_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,123_skf_1,1,1,svm
702,svm_seed_124_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,124_skf_4,1,1,svm
703,svm_seed_126_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,126_skf_1,1,1,svm
704,svm_seed_126_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,126_skf_3,1,1,svm
705,svm_seed_126_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,126_skf_4,1,1,svm
706,svm_seed_127_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,127_skf_2,1,1,svm
707,svm_seed_128_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,128_skf_2,1,1,svm
708,svm_seed_129_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,129_skf_3,1,1,svm
709,svm_seed_129_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,129_skf_4,1,1,svm
710,svm_seed_130_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,130_skf_0,1,1,svm
711,svm_seed_130_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,130_skf_1,1,1,svm
712,svm_seed_131_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,131_skf_0,1,1,svm
713,svm_seed_132_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,132_skf_1,1,1,svm
714,svm_seed_133_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,133_skf_0,1,1,svm
715,svm_seed_133_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,133_skf_1,1,1,svm
716,svm_seed_133_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,133_skf_3,1,1,svm
717,svm_seed_134_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,134_skf_2,1,1,svm
718,svm_seed_135_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,135_skf_3,1,1,svm
719,svm_seed_136_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,136_skf_1,1,1,svm
720,svm_seed_138_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,138_skf_2,1,1,svm
721,svm_seed_139_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,139_skf_3,1,1,svm
722,svm_seed_140_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,140_skf_3,1,1,svm
723,svm_seed_141_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,141_skf_3,1,1,svm
724,svm_seed_142_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,142_skf_1,1,1,svm
725,svm_seed_143_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,143_skf_0,1,1,svm
726,svm_seed_143_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,143_skf_3,1,1,svm
727,svm_seed_144_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,144_skf_4,1,1,svm
728,svm_seed_145_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,145_skf_3,1,1,svm
729,svm_seed_146_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,146_skf_0,1,1,svm
730,svm_seed_146_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,146_skf_1,1,1,svm
731,svm_seed_146_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,146_skf_3,1,1,svm
732,svm_seed_147_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,147_skf_2,1,1,svm
733,svm_seed_151_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,151_skf_3,1,1,svm
734,svm_seed_152_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,152_skf_0,1,1,svm
735,svm_seed_152_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,152_skf_1,1,1,svm
736,svm_seed_153_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,153_skf_4,1,1,svm
737,svm_seed_155_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,155_skf_1,1,1,svm
738,svm_seed_155_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,155_skf_4,1,1,svm
739,svm_seed_156_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,156_skf_1,1,1,svm
740,svm_seed_156_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,156_skf_2,1,1,svm
741,svm_seed_156_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,156_skf_4,1,1,svm
742,svm_seed_158_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,158_skf_2,1,1,svm
743,svm_seed_159_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,159_skf_2,1,1,svm
744,svm_seed_160_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,160_skf_0,1,1,svm
745,svm_seed_160_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,160_skf_2,1,1,svm
746,svm_seed_162_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,162_skf_2,1,1,svm
747,svm_seed_163_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,163_skf_2,1,1,svm
748,svm_seed_163_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,163_skf_3,1,1,svm
749,svm_seed_164_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,164_skf_2,1,1,svm
750,svm_seed_165_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,165_skf_0,1,1,svm
751,svm_seed_165_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,165_skf_1,1,1,svm
752,svm_seed_165_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,165_skf_4,1,1,svm
753,svm_seed_168_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,168_skf_4,1,1,svm
754,svm_seed_169_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,169_skf_0,1,1,svm
755,svm_seed_169_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,169_skf_4,1,1,svm
756,svm_seed_170_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,170_skf_3,1,1,svm
757,svm_seed_170_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,170_skf_4,1,1,svm
758,svm_seed_171_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,171_skf_2,1,1,svm
759,svm_seed_173_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,173_skf_1,1,1,svm
760,svm_seed_173_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,173_skf_2,1,1,svm
761,svm_seed_173_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,173_skf_4,1,1,svm
762,svm_seed_174_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,174_skf_2,1,1,svm
763,svm_seed_174_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,174_skf_4,1,1,svm
764,svm_seed_175_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,175_skf_2,1,1,svm
765,svm_seed_175_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,175_skf_4,1,1,svm
766,svm_seed_177_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,177_skf_1,1,1,svm
767,svm_seed_177_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,177_skf_4,1,1,svm
768,svm_seed_178_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,178_skf_0,1,1,svm
769,svm_seed_179_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,179_skf_0,1,1,svm
770,svm_seed_179_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,179_skf_1,1,1,svm
771,svm_seed_179_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,179_skf_3,1,1,svm
772,svm_seed_180_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,180_skf_1,1,1,svm
773,svm_seed_181_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,181_skf_2,1,1,svm
774,svm_seed_182_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,182_skf_0,1,1,svm
775,svm_seed_182_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,182_skf_2,1,1,svm
776,svm_seed_182_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,182_skf_4,1,1,svm
777,svm_seed_183_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,183_skf_2,1,1,svm
778,svm_seed_183_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,183_skf_4,1,1,svm
779,svm_seed_184_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,184_skf_2,1,1,svm
780,svm_seed_185_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,185_skf_0,1,1,svm
781,svm_seed_185_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,185_skf_4,1,1,svm
782,svm_seed_186_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,186_skf_0,1,1,svm
783,svm_seed_186_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,186_skf_2,1,1,svm
784,svm_seed_188_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,188_skf_2,1,1,svm
785,svm_seed_188_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,188_skf_3,1,1,svm
786,svm_seed_189_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,189_skf_2,1,1,svm
787,svm_seed_190_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,190_skf_1,1,1,svm
788,svm_seed_191_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,191_skf_2,1,1,svm
789,svm_seed_191_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,191_skf_3,1,1,svm
790,svm_seed_192_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,192_skf_1,1,1,svm
791,svm_seed_192_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,192_skf_4,1,1,svm
792,svm_seed_193_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,193_skf_1,1,1,svm
793,svm_seed_194_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,194_skf_1,1,1,svm
794,svm_seed_194_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,194_skf_3,1,1,svm
795,svm_seed_194_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,194_skf_4,1,1,svm
796,svm_seed_196_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,196_skf_1,1,1,svm
797,svm_seed_196_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,196_skf_4,1,1,svm
798,svm_seed_197_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,197_skf_3,1,1,svm
799,svm_seed_197_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,197_skf_4,1,1,svm
800,svm_seed_198_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,198_skf_1,1,1,svm
801,svm_seed_198_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,198_skf_2,1,1,svm
802,svm_seed_199_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,199_skf_0,1,1,svm
803,rf_seed_1_skf_3_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,1_skf_3,1,1,rf
804,rf_seed_1_skf_4_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,1_skf_4,1,1,rf
805,rf_seed_2_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,2_skf_0,1,1,rf
806,rf_seed_2_skf_3_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,2_skf_3,1,1,rf
807,rf_seed_3_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,3_skf_1,1,1,rf
808,rf_seed_3_skf_2_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,3_skf_2,1,1,rf
809,rf_seed_5_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,5_skf_0,1,1,rf
810,rf_seed_8_skf_2_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,8_skf_2,1,1,rf
811,rf_seed_8_skf_3_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,8_skf_3,1,1,rf
812,rf_seed_9_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,9_skf_0,1,1,rf
813,rf_seed_9_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,9_skf_1,1,1,rf
814,rf_seed_11_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,11_skf_0,1,1,rf
815,rf_seed_13_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,13_skf_1,1,1,rf
816,rf_seed_13_skf_4_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,13_skf_4,1,1,rf
817,rf_seed_14_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,14_skf_1,1,1,rf
818,rf_seed_15_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,15_skf_1,1,1,rf
819,rf_seed_15_skf_2_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,15_skf_2,1,1,rf
820,rf_seed_15_skf_4_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,15_skf_4,1,1,rf
821,rf_seed_16_skf_2_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,16_skf_2,1,1,rf
822,rf_seed_16_skf_3_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,16_skf_3,1,1,rf
823,rf_seed_17_skf_4_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,17_skf_4,1,1,rf
824,rf_seed_18_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,18_skf_0,1,1,rf
825,rf_seed_18_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,18_skf_1,1,1,rf
826,rf_seed_19_skf_3_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,19_skf_3,1,1,rf
827,rf_seed_20_skf_3_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,20_skf_3,1,1,rf
828,rf_seed_20_skf_4_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,20_skf_4,1,1,rf
829,rf_seed_21_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,21_skf_0,1,1,rf
830,rf_seed_21_skf_2_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,21_skf_2,1,1,rf
831,rf_seed_22_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,22_skf_0,1,1,rf
832,rf_seed_22_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,22_skf_1,1,1,rf
833,rf_seed_22_skf_2_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,22_skf_2,1,1,rf
834,rf_seed_22_skf_3_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,22_skf_3,1,1,rf
835,rf_seed_23_skf_4_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,23_skf_4,1,1,rf
836,rf_seed_24_skf_4_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,24_skf_4,1,1,rf
837,rf_seed_26_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,26_skf_1,1,1,rf
838,rf_seed_27_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,27_skf_1,1,1,rf
839,rf_seed_28_skf_3_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,28_skf_3,1,1,rf
840,rf_seed_29_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,29_skf_0,1,1,rf
841,rf_seed_30_skf_1_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,30_skf_1,1,1,rf
842,rf_seed_30_skf_4_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,30_skf_4,1,1,rf
843,rf_seed_31_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,31_skf_0,1,1,rf
844,rf_seed_33_skf_0_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,33_skf_0,1,1,rf
845,rf_seed_33_skf_2_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,33_skf_2,1,1,rf
846,rf_seed_33_skf_3_paras_5_estimator_100_depth_7_random_1_leaf_5_weight_balanced,33_skf_3,1,1,rf
