,name,seed,tgood,vgood,model
349,lr_seed_51_skf_1_paras_4_C_0.1_weight_balanced,51_skf_1,1,1,lr
350,lr_seed_51_skf_2_paras_4_C_0.1_weight_balanced,51_skf_2,1,1,lr
351,lr_seed_52_skf_4_paras_4_C_0.1_weight_balanced,52_skf_4,1,1,lr
352,lr_seed_53_skf_1_paras_4_C_0.1_weight_balanced,53_skf_1,1,1,lr
353,lr_seed_53_skf_2_paras_4_C_0.1_weight_balanced,53_skf_2,1,1,lr
354,lr_seed_53_skf_3_paras_4_C_0.1_weight_balanced,53_skf_3,1,1,lr
355,lr_seed_54_skf_3_paras_4_C_0.1_weight_balanced,54_skf_3,1,1,lr
356,lr_seed_55_skf_0_paras_4_C_0.1_weight_balanced,55_skf_0,1,1,lr
357,lr_seed_55_skf_4_paras_4_C_0.1_weight_balanced,55_skf_4,1,1,lr
358,lr_seed_56_skf_0_paras_4_C_0.1_weight_balanced,56_skf_0,1,1,lr
359,lr_seed_57_skf_0_paras_4_C_0.1_weight_balanced,57_skf_0,1,1,lr
360,lr_seed_57_skf_1_paras_4_C_0.1_weight_balanced,57_skf_1,1,1,lr
361,lr_seed_58_skf_0_paras_4_C_0.1_weight_balanced,58_skf_0,1,1,lr
362,lr_seed_58_skf_4_paras_4_C_0.1_weight_balanced,58_skf_4,1,1,lr
363,lr_seed_59_skf_1_paras_4_C_0.1_weight_balanced,59_skf_1,1,1,lr
364,lr_seed_61_skf_4_paras_4_C_0.1_weight_balanced,61_skf_4,1,1,lr
365,lr_seed_62_skf_1_paras_4_C_0.1_weight_balanced,62_skf_1,1,1,lr
366,lr_seed_62_skf_3_paras_4_C_0.1_weight_balanced,62_skf_3,1,1,lr
367,lr_seed_63_skf_0_paras_4_C_0.1_weight_balanced,63_skf_0,1,1,lr
368,lr_seed_64_skf_0_paras_4_C_0.1_weight_balanced,64_skf_0,1,1,lr
369,lr_seed_64_skf_1_paras_4_C_0.1_weight_balanced,64_skf_1,1,1,lr
370,lr_seed_65_skf_0_paras_4_C_0.1_weight_balanced,65_skf_0,1,1,lr
371,lr_seed_66_skf_0_paras_4_C_0.1_weight_balanced,66_skf_0,1,1,lr
372,lr_seed_67_skf_2_paras_4_C_0.1_weight_balanced,67_skf_2,1,1,lr
373,lr_seed_67_skf_4_paras_4_C_0.1_weight_balanced,67_skf_4,1,1,lr
374,lr_seed_68_skf_4_paras_4_C_0.1_weight_balanced,68_skf_4,1,1,lr
375,lr_seed_69_skf_0_paras_4_C_0.1_weight_balanced,69_skf_0,1,1,lr
376,lr_seed_70_skf_2_paras_4_C_0.1_weight_balanced,70_skf_2,1,1,lr
377,lr_seed_70_skf_3_paras_4_C_0.1_weight_balanced,70_skf_3,1,1,lr
378,lr_seed_71_skf_1_paras_4_C_0.1_weight_balanced,71_skf_1,1,1,lr
379,lr_seed_71_skf_2_paras_4_C_0.1_weight_balanced,71_skf_2,1,1,lr
380,lr_seed_72_skf_1_paras_4_C_0.1_weight_balanced,72_skf_1,1,1,lr
381,lr_seed_73_skf_4_paras_4_C_0.1_weight_balanced,73_skf_4,1,1,lr
382,lr_seed_74_skf_1_paras_4_C_0.1_weight_balanced,74_skf_1,1,1,lr
383,lr_seed_75_skf_0_paras_4_C_0.1_weight_balanced,75_skf_0,1,1,lr
384,lr_seed_75_skf_3_paras_4_C_0.1_weight_balanced,75_skf_3,1,1,lr
385,lr_seed_76_skf_0_paras_4_C_0.1_weight_balanced,76_skf_0,1,1,lr
386,lr_seed_76_skf_4_paras_4_C_0.1_weight_balanced,76_skf_4,1,1,lr
387,lr_seed_77_skf_4_paras_4_C_0.1_weight_balanced,77_skf_4,1,1,lr
388,lr_seed_79_skf_2_paras_4_C_0.1_weight_balanced,79_skf_2,1,1,lr
389,lr_seed_80_skf_1_paras_4_C_0.1_weight_balanced,80_skf_1,1,1,lr
390,lr_seed_80_skf_3_paras_4_C_0.1_weight_balanced,80_skf_3,1,1,lr
391,lr_seed_80_skf_4_paras_4_C_0.1_weight_balanced,80_skf_4,1,1,lr
392,lr_seed_81_skf_1_paras_4_C_0.1_weight_balanced,81_skf_1,1,1,lr
393,lr_seed_81_skf_3_paras_4_C_0.1_weight_balanced,81_skf_3,1,1,lr
394,lr_seed_82_skf_0_paras_4_C_0.1_weight_balanced,82_skf_0,1,1,lr
395,lr_seed_83_skf_2_paras_4_C_0.1_weight_balanced,83_skf_2,1,1,lr
396,lr_seed_83_skf_4_paras_4_C_0.1_weight_balanced,83_skf_4,1,1,lr
397,lr_seed_85_skf_0_paras_4_C_0.1_weight_balanced,85_skf_0,1,1,lr
398,lr_seed_85_skf_3_paras_4_C_0.1_weight_balanced,85_skf_3,1,1,lr
399,lr_seed_86_skf_3_paras_4_C_0.1_weight_balanced,86_skf_3,1,1,lr
400,lr_seed_87_skf_0_paras_4_C_0.1_weight_balanced,87_skf_0,1,1,lr
401,lr_seed_87_skf_2_paras_4_C_0.1_weight_balanced,87_skf_2,1,1,lr
402,lr_seed_89_skf_0_paras_4_C_0.1_weight_balanced,89_skf_0,1,1,lr
403,lr_seed_90_skf_0_paras_4_C_0.1_weight_balanced,90_skf_0,1,1,lr
404,lr_seed_90_skf_4_paras_4_C_0.1_weight_balanced,90_skf_4,1,1,lr
405,lr_seed_91_skf_2_paras_4_C_0.1_weight_balanced,91_skf_2,1,1,lr
406,lr_seed_92_skf_2_paras_4_C_0.1_weight_balanced,92_skf_2,1,1,lr
407,lr_seed_92_skf_4_paras_4_C_0.1_weight_balanced,92_skf_4,1,1,lr
408,lr_seed_94_skf_0_paras_4_C_0.1_weight_balanced,94_skf_0,1,1,lr
409,lr_seed_95_skf_2_paras_4_C_0.1_weight_balanced,95_skf_2,1,1,lr
410,lr_seed_95_skf_4_paras_4_C_0.1_weight_balanced,95_skf_4,1,1,lr
411,lr_seed_96_skf_0_paras_4_C_0.1_weight_balanced,96_skf_0,1,1,lr
412,lr_seed_96_skf_2_paras_4_C_0.1_weight_balanced,96_skf_2,1,1,lr
413,lr_seed_97_skf_3_paras_4_C_0.1_weight_balanced,97_skf_3,1,1,lr
414,lr_seed_98_skf_2_paras_4_C_0.1_weight_balanced,98_skf_2,1,1,lr
415,lr_seed_99_skf_0_paras_4_C_0.1_weight_balanced,99_skf_0,1,1,lr
416,lr_seed_99_skf_1_paras_4_C_0.1_weight_balanced,99_skf_1,1,1,lr
417,lr_seed_99_skf_2_paras_4_C_0.1_weight_balanced,99_skf_2,1,1,lr
418,lr_seed_100_skf_4_paras_4_C_0.1_weight_balanced,100_skf_4,1,1,lr
419,lr_seed_101_skf_1_paras_4_C_0.1_weight_balanced,101_skf_1,1,1,lr
420,lr_seed_102_skf_1_paras_4_C_0.1_weight_balanced,102_skf_1,1,1,lr
421,lr_seed_102_skf_2_paras_4_C_0.1_weight_balanced,102_skf_2,1,1,lr
422,lr_seed_102_skf_3_paras_4_C_0.1_weight_balanced,102_skf_3,1,1,lr
423,lr_seed_103_skf_2_paras_4_C_0.1_weight_balanced,103_skf_2,1,1,lr
424,lr_seed_103_skf_3_paras_4_C_0.1_weight_balanced,103_skf_3,1,1,lr
425,lr_seed_104_skf_1_paras_4_C_0.1_weight_balanced,104_skf_1,1,1,lr
426,lr_seed_104_skf_4_paras_4_C_0.1_weight_balanced,104_skf_4,1,1,lr
427,lr_seed_105_skf_2_paras_4_C_0.1_weight_balanced,105_skf_2,1,1,lr
428,lr_seed_106_skf_0_paras_4_C_0.1_weight_balanced,106_skf_0,1,1,lr
429,lr_seed_106_skf_4_paras_4_C_0.1_weight_balanced,106_skf_4,1,1,lr
430,lr_seed_107_skf_4_paras_4_C_0.1_weight_balanced,107_skf_4,1,1,lr
431,lr_seed_108_skf_0_paras_4_C_0.1_weight_balanced,108_skf_0,1,1,lr
432,lr_seed_108_skf_3_paras_4_C_0.1_weight_balanced,108_skf_3,1,1,lr
433,lr_seed_108_skf_4_paras_4_C_0.1_weight_balanced,108_skf_4,1,1,lr
434,lr_seed_109_skf_4_paras_4_C_0.1_weight_balanced,109_skf_4,1,1,lr
435,lr_seed_110_skf_0_paras_4_C_0.1_weight_balanced,110_skf_0,1,1,lr
436,lr_seed_110_skf_4_paras_4_C_0.1_weight_balanced,110_skf_4,1,1,lr
437,lr_seed_111_skf_0_paras_4_C_0.1_weight_balanced,111_skf_0,1,1,lr
438,lr_seed_111_skf_1_paras_4_C_0.1_weight_balanced,111_skf_1,1,1,lr
439,lr_seed_113_skf_0_paras_4_C_0.1_weight_balanced,113_skf_0,1,1,lr
440,lr_seed_113_skf_2_paras_4_C_0.1_weight_balanced,113_skf_2,1,1,lr
441,lr_seed_114_skf_0_paras_4_C_0.1_weight_balanced,114_skf_0,1,1,lr
442,lr_seed_115_skf_3_paras_4_C_0.1_weight_balanced,115_skf_3,1,1,lr
443,lr_seed_116_skf_0_paras_4_C_0.1_weight_balanced,116_skf_0,1,1,lr
444,lr_seed_116_skf_1_paras_4_C_0.1_weight_balanced,116_skf_1,1,1,lr
445,lr_seed_117_skf_0_paras_4_C_0.1_weight_balanced,117_skf_0,1,1,lr
446,lr_seed_118_skf_4_paras_4_C_0.1_weight_balanced,118_skf_4,1,1,lr
447,lr_seed_119_skf_0_paras_4_C_0.1_weight_balanced,119_skf_0,1,1,lr
448,lr_seed_119_skf_1_paras_4_C_0.1_weight_balanced,119_skf_1,1,1,lr
449,lr_seed_120_skf_3_paras_4_C_0.1_weight_balanced,120_skf_3,1,1,lr
450,lr_seed_121_skf_0_paras_4_C_0.1_weight_balanced,121_skf_0,1,1,lr
451,lr_seed_121_skf_4_paras_4_C_0.1_weight_balanced,121_skf_4,1,1,lr
452,lr_seed_122_skf_0_paras_4_C_0.1_weight_balanced,122_skf_0,1,1,lr
453,lr_seed_122_skf_2_paras_4_C_0.1_weight_balanced,122_skf_2,1,1,lr
454,lr_seed_123_skf_1_paras_4_C_0.1_weight_balanced,123_skf_1,1,1,lr
455,lr_seed_123_skf_4_paras_4_C_0.1_weight_balanced,123_skf_4,1,1,lr
456,lr_seed_124_skf_2_paras_4_C_0.1_weight_balanced,124_skf_2,1,1,lr
457,lr_seed_124_skf_4_paras_4_C_0.1_weight_balanced,124_skf_4,1,1,lr
458,lr_seed_125_skf_4_paras_4_C_0.1_weight_balanced,125_skf_4,1,1,lr
459,lr_seed_126_skf_0_paras_4_C_0.1_weight_balanced,126_skf_0,1,1,lr
460,lr_seed_126_skf_3_paras_4_C_0.1_weight_balanced,126_skf_3,1,1,lr
461,lr_seed_128_skf_1_paras_4_C_0.1_weight_balanced,128_skf_1,1,1,lr
462,lr_seed_128_skf_2_paras_4_C_0.1_weight_balanced,128_skf_2,1,1,lr
463,lr_seed_128_skf_3_paras_4_C_0.1_weight_balanced,128_skf_3,1,1,lr
464,lr_seed_129_skf_0_paras_4_C_0.1_weight_balanced,129_skf_0,1,1,lr
465,lr_seed_130_skf_4_paras_4_C_0.1_weight_balanced,130_skf_4,1,1,lr
466,lr_seed_131_skf_4_paras_4_C_0.1_weight_balanced,131_skf_4,1,1,lr
467,lr_seed_132_skf_2_paras_4_C_0.1_weight_balanced,132_skf_2,1,1,lr
468,lr_seed_133_skf_3_paras_4_C_0.1_weight_balanced,133_skf_3,1,1,lr
469,lr_seed_134_skf_1_paras_4_C_0.1_weight_balanced,134_skf_1,1,1,lr
470,lr_seed_135_skf_0_paras_4_C_0.1_weight_balanced,135_skf_0,1,1,lr
471,lr_seed_135_skf_3_paras_4_C_0.1_weight_balanced,135_skf_3,1,1,lr
472,lr_seed_136_skf_1_paras_4_C_0.1_weight_balanced,136_skf_1,1,1,lr
473,lr_seed_136_skf_2_paras_4_C_0.1_weight_balanced,136_skf_2,1,1,lr
474,lr_seed_136_skf_3_paras_4_C_0.1_weight_balanced,136_skf_3,1,1,lr
475,lr_seed_138_skf_1_paras_4_C_0.1_weight_balanced,138_skf_1,1,1,lr
476,lr_seed_138_skf_2_paras_4_C_0.1_weight_balanced,138_skf_2,1,1,lr
477,lr_seed_138_skf_3_paras_4_C_0.1_weight_balanced,138_skf_3,1,1,lr
478,lr_seed_139_skf_0_paras_4_C_0.1_weight_balanced,139_skf_0,1,1,lr
479,lr_seed_139_skf_1_paras_4_C_0.1_weight_balanced,139_skf_1,1,1,lr
480,lr_seed_140_skf_2_paras_4_C_0.1_weight_balanced,140_skf_2,1,1,lr
481,lr_seed_140_skf_4_paras_4_C_0.1_weight_balanced,140_skf_4,1,1,lr
482,lr_seed_141_skf_3_paras_4_C_0.1_weight_balanced,141_skf_3,1,1,lr
483,lr_seed_142_skf_1_paras_4_C_0.1_weight_balanced,142_skf_1,1,1,lr
484,lr_seed_142_skf_3_paras_4_C_0.1_weight_balanced,142_skf_3,1,1,lr
485,lr_seed_143_skf_0_paras_4_C_0.1_weight_balanced,143_skf_0,1,1,lr
486,lr_seed_143_skf_3_paras_4_C_0.1_weight_balanced,143_skf_3,1,1,lr
487,lr_seed_145_skf_1_paras_4_C_0.1_weight_balanced,145_skf_1,1,1,lr
488,lr_seed_145_skf_3_paras_4_C_0.1_weight_balanced,145_skf_3,1,1,lr
489,lr_seed_146_skf_1_paras_4_C_0.1_weight_balanced,146_skf_1,1,1,lr
490,lr_seed_147_skf_4_paras_4_C_0.1_weight_balanced,147_skf_4,1,1,lr
491,lr_seed_148_skf_4_paras_4_C_0.1_weight_balanced,148_skf_4,1,1,lr
492,lr_seed_150_skf_1_paras_4_C_0.1_weight_balanced,150_skf_1,1,1,lr
493,lr_seed_151_skf_2_paras_4_C_0.1_weight_balanced,151_skf_2,1,1,lr
494,lr_seed_152_skf_3_paras_4_C_0.1_weight_balanced,152_skf_3,1,1,lr
495,lr_seed_153_skf_0_paras_4_C_0.1_weight_balanced,153_skf_0,1,1,lr
496,lr_seed_154_skf_0_paras_4_C_0.1_weight_balanced,154_skf_0,1,1,lr
497,lr_seed_155_skf_3_paras_4_C_0.1_weight_balanced,155_skf_3,1,1,lr
498,lr_seed_157_skf_0_paras_4_C_0.1_weight_balanced,157_skf_0,1,1,lr
499,lr_seed_158_skf_2_paras_4_C_0.1_weight_balanced,158_skf_2,1,1,lr
500,lr_seed_159_skf_0_paras_4_C_0.1_weight_balanced,159_skf_0,1,1,lr
501,lr_seed_159_skf_1_paras_4_C_0.1_weight_balanced,159_skf_1,1,1,lr
502,lr_seed_160_skf_1_paras_4_C_0.1_weight_balanced,160_skf_1,1,1,lr
503,lr_seed_160_skf_2_paras_4_C_0.1_weight_balanced,160_skf_2,1,1,lr
504,lr_seed_161_skf_3_paras_4_C_0.1_weight_balanced,161_skf_3,1,1,lr
505,lr_seed_161_skf_4_paras_4_C_0.1_weight_balanced,161_skf_4,1,1,lr
506,lr_seed_163_skf_0_paras_4_C_0.1_weight_balanced,163_skf_0,1,1,lr
507,lr_seed_164_skf_3_paras_4_C_0.1_weight_balanced,164_skf_3,1,1,lr
508,lr_seed_165_skf_1_paras_4_C_0.1_weight_balanced,165_skf_1,1,1,lr
509,lr_seed_165_skf_3_paras_4_C_0.1_weight_balanced,165_skf_3,1,1,lr
510,lr_seed_166_skf_1_paras_4_C_0.1_weight_balanced,166_skf_1,1,1,lr
511,lr_seed_166_skf_4_paras_4_C_0.1_weight_balanced,166_skf_4,1,1,lr
512,lr_seed_167_skf_0_paras_4_C_0.1_weight_balanced,167_skf_0,1,1,lr
513,lr_seed_167_skf_3_paras_4_C_0.1_weight_balanced,167_skf_3,1,1,lr
514,lr_seed_169_skf_1_paras_4_C_0.1_weight_balanced,169_skf_1,1,1,lr
515,lr_seed_169_skf_4_paras_4_C_0.1_weight_balanced,169_skf_4,1,1,lr
516,lr_seed_170_skf_4_paras_4_C_0.1_weight_balanced,170_skf_4,1,1,lr
517,lr_seed_171_skf_2_paras_4_C_0.1_weight_balanced,171_skf_2,1,1,lr
518,lr_seed_171_skf_4_paras_4_C_0.1_weight_balanced,171_skf_4,1,1,lr
519,lr_seed_173_skf_0_paras_4_C_0.1_weight_balanced,173_skf_0,1,1,lr
520,lr_seed_173_skf_1_paras_4_C_0.1_weight_balanced,173_skf_1,1,1,lr
521,lr_seed_174_skf_3_paras_4_C_0.1_weight_balanced,174_skf_3,1,1,lr
522,lr_seed_175_skf_2_paras_4_C_0.1_weight_balanced,175_skf_2,1,1,lr
523,lr_seed_176_skf_3_paras_4_C_0.1_weight_balanced,176_skf_3,1,1,lr
524,lr_seed_176_skf_4_paras_4_C_0.1_weight_balanced,176_skf_4,1,1,lr
525,lr_seed_177_skf_1_paras_4_C_0.1_weight_balanced,177_skf_1,1,1,lr
526,lr_seed_177_skf_2_paras_4_C_0.1_weight_balanced,177_skf_2,1,1,lr
527,lr_seed_178_skf_3_paras_4_C_0.1_weight_balanced,178_skf_3,1,1,lr
528,lr_seed_180_skf_3_paras_4_C_0.1_weight_balanced,180_skf_3,1,1,lr
529,lr_seed_181_skf_3_paras_4_C_0.1_weight_balanced,181_skf_3,1,1,lr
530,lr_seed_182_skf_0_paras_4_C_0.1_weight_balanced,182_skf_0,1,1,lr
531,lr_seed_182_skf_2_paras_4_C_0.1_weight_balanced,182_skf_2,1,1,lr
532,lr_seed_182_skf_3_paras_4_C_0.1_weight_balanced,182_skf_3,1,1,lr
533,lr_seed_183_skf_4_paras_4_C_0.1_weight_balanced,183_skf_4,1,1,lr
534,lr_seed_184_skf_1_paras_4_C_0.1_weight_balanced,184_skf_1,1,1,lr
535,lr_seed_184_skf_2_paras_4_C_0.1_weight_balanced,184_skf_2,1,1,lr
536,lr_seed_185_skf_1_paras_4_C_0.1_weight_balanced,185_skf_1,1,1,lr
537,lr_seed_185_skf_2_paras_4_C_0.1_weight_balanced,185_skf_2,1,1,lr
538,lr_seed_186_skf_4_paras_4_C_0.1_weight_balanced,186_skf_4,1,1,lr
539,lr_seed_187_skf_3_paras_4_C_0.1_weight_balanced,187_skf_3,1,1,lr
540,lr_seed_187_skf_4_paras_4_C_0.1_weight_balanced,187_skf_4,1,1,lr
541,lr_seed_188_skf_4_paras_4_C_0.1_weight_balanced,188_skf_4,1,1,lr
542,lr_seed_189_skf_0_paras_4_C_0.1_weight_balanced,189_skf_0,1,1,lr
543,lr_seed_189_skf_1_paras_4_C_0.1_weight_balanced,189_skf_1,1,1,lr
544,lr_seed_190_skf_2_paras_4_C_0.1_weight_balanced,190_skf_2,1,1,lr
545,lr_seed_190_skf_3_paras_4_C_0.1_weight_balanced,190_skf_3,1,1,lr
546,lr_seed_191_skf_0_paras_4_C_0.1_weight_balanced,191_skf_0,1,1,lr
547,lr_seed_191_skf_3_paras_4_C_0.1_weight_balanced,191_skf_3,1,1,lr
548,lr_seed_191_skf_4_paras_4_C_0.1_weight_balanced,191_skf_4,1,1,lr
549,lr_seed_192_skf_2_paras_4_C_0.1_weight_balanced,192_skf_2,1,1,lr
550,lr_seed_192_skf_3_paras_4_C_0.1_weight_balanced,192_skf_3,1,1,lr
551,lr_seed_193_skf_1_paras_4_C_0.1_weight_balanced,193_skf_1,1,1,lr
552,lr_seed_193_skf_3_paras_4_C_0.1_weight_balanced,193_skf_3,1,1,lr
553,lr_seed_194_skf_1_paras_4_C_0.1_weight_balanced,194_skf_1,1,1,lr
554,lr_seed_194_skf_3_paras_4_C_0.1_weight_balanced,194_skf_3,1,1,lr
555,lr_seed_195_skf_2_paras_4_C_0.1_weight_balanced,195_skf_2,1,1,lr
556,lr_seed_196_skf_1_paras_4_C_0.1_weight_balanced,196_skf_1,1,1,lr
557,lr_seed_196_skf_4_paras_4_C_0.1_weight_balanced,196_skf_4,1,1,lr
558,lr_seed_197_skf_1_paras_4_C_0.1_weight_balanced,197_skf_1,1,1,lr
559,lr_seed_197_skf_3_paras_4_C_0.1_weight_balanced,197_skf_3,1,1,lr
560,lr_seed_198_skf_4_paras_4_C_0.1_weight_balanced,198_skf_4,1,1,lr
561,lr_seed_199_skf_0_paras_4_C_0.1_weight_balanced,199_skf_0,1,1,lr
562,svm_seed_2_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,2_skf_0,1,1,svm
563,svm_seed_2_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,2_skf_2,1,1,svm
564,svm_seed_3_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,3_skf_1,1,1,svm
565,svm_seed_3_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,3_skf_2,1,1,svm
566,svm_seed_5_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,5_skf_0,1,1,svm
567,svm_seed_5_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,5_skf_3,1,1,svm
568,svm_seed_8_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,8_skf_0,1,1,svm
569,svm_seed_8_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,8_skf_2,1,1,svm
570,svm_seed_9_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,9_skf_2,1,1,svm
571,svm_seed_9_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,9_skf_3,1,1,svm
572,svm_seed_10_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,10_skf_3,1,1,svm
573,svm_seed_11_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,11_skf_0,1,1,svm
574,svm_seed_12_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,12_skf_0,1,1,svm
575,svm_seed_12_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,12_skf_2,1,1,svm
576,svm_seed_13_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,13_skf_0,1,1,svm
577,svm_seed_14_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,14_skf_0,1,1,svm
578,svm_seed_14_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,14_skf_1,1,1,svm
579,svm_seed_15_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,15_skf_2,1,1,svm
580,svm_seed_16_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,16_skf_2,1,1,svm
581,svm_seed_16_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,16_skf_3,1,1,svm
582,svm_seed_17_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,17_skf_0,1,1,svm
583,svm_seed_17_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,17_skf_2,1,1,svm
584,svm_seed_17_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,17_skf_4,1,1,svm
585,svm_seed_19_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,19_skf_1,1,1,svm
586,svm_seed_20_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,20_skf_2,1,1,svm
587,svm_seed_21_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,21_skf_0,1,1,svm
588,svm_seed_21_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,21_skf_1,1,1,svm
589,svm_seed_22_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,22_skf_4,1,1,svm
590,svm_seed_23_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,23_skf_1,1,1,svm
591,svm_seed_24_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,24_skf_0,1,1,svm
592,svm_seed_25_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,25_skf_1,1,1,svm
593,svm_seed_26_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,26_skf_3,1,1,svm
594,svm_seed_28_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,28_skf_0,1,1,svm
595,svm_seed_28_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,28_skf_1,1,1,svm
596,svm_seed_29_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,29_skf_1,1,1,svm
597,svm_seed_30_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,30_skf_3,1,1,svm
598,svm_seed_31_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,31_skf_3,1,1,svm
599,svm_seed_32_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,32_skf_0,1,1,svm
600,svm_seed_33_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,33_skf_2,1,1,svm
601,svm_seed_35_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,35_skf_1,1,1,svm
602,svm_seed_35_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,35_skf_2,1,1,svm
603,svm_seed_35_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,35_skf_3,1,1,svm
604,svm_seed_36_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,36_skf_4,1,1,svm
605,svm_seed_37_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,37_skf_0,1,1,svm
606,svm_seed_37_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,37_skf_2,1,1,svm
607,svm_seed_37_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,37_skf_3,1,1,svm
608,svm_seed_38_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,38_skf_1,1,1,svm
609,svm_seed_39_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,39_skf_0,1,1,svm
610,svm_seed_39_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,39_skf_1,1,1,svm
611,svm_seed_41_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,41_skf_0,1,1,svm
612,svm_seed_42_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,42_skf_2,1,1,svm
613,svm_seed_42_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,42_skf_3,1,1,svm
614,svm_seed_43_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,43_skf_1,1,1,svm
615,svm_seed_43_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,43_skf_4,1,1,svm
616,svm_seed_44_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,44_skf_1,1,1,svm
617,svm_seed_44_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,44_skf_4,1,1,svm
618,svm_seed_46_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,46_skf_2,1,1,svm
619,svm_seed_46_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,46_skf_4,1,1,svm
620,svm_seed_48_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,48_skf_0,1,1,svm
621,svm_seed_48_skf_2_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,48_skf_2,1,1,svm
622,svm_seed_48_skf_3_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,48_skf_3,1,1,svm
623,svm_seed_49_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,49_skf_0,1,1,svm
624,svm_seed_50_skf_0_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,50_skf_0,1,1,svm
625,svm_seed_50_skf_1_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,50_skf_1,1,1,svm
626,svm_seed_50_skf_4_paras_10_kernel_rbf_C_10_gamma_0.1_weight_balanced,50_skf_4,1,1,svm
